sku,locale,attribute_family_code,type,categories,name,description,short_description,status,visible_individually,new,featured,guest_checkout,length,width,height,weight,tax_category_name,price,cost,special_price,special_price_from,special_price_to,url_key,meta_title,meta_keywords,meta_description,manage_stock,inventories,related_skus,cross_sell_skus,up_sell_skus,bundle_options,associated_skus
3d5e0f2d-b0ae-3958-b083-519de38adbdf,en,default,simple,,"voluptatum sed dignissimos ipsa quidem","ut iure esse nihil est sit rerum est non velit omnis sit eum et quia atque sunt non aut quisquam impedit iure labore eum nesciunt quia veniam est et cum ullam qui fugiat occaecati harum et fugit et maxime modi nihil ut quo non dolores nemo voluptatibus et nostrum officia","sunt omnis recusandae nesciunt in quis sit consectetur maxime quia assumenda temporibus est exercitationem nam aspernatur ab corporis aliquam cupiditate illum qui quia laborum ut",1,1,,,,,,,1.23,Clothes,14,,,,,necessitatibus-aliquam-aut-est-voluptas,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
636b3ef1-4b0f-3b7d-b4f0-e19bc6114c2f,en,default,simple,,"itaque ut dolorum non debitis","ea animi voluptate quod non deserunt aliquid ipsa ex aliquid minima nisi odio dolor voluptatem ipsum repudiandae eos beatae voluptatem ipsum qui id voluptatem a voluptatum inventore minima sit exercitationem unde cumque sint quia error soluta ratione omnis consequuntur atque nam nesciunt sed temporibus ad cumque atque neque doloribus necessitatibus","ut non sed magni maxime doloremque dicta adipisci similique harum aspernatur magni ut vel in dolore consequuntur rerum et aut quas reiciendis voluptatem harum explicabo",1,1,,,,,,,1.23,Clothes,14,,,,,nesciunt-ab-vitae-quis,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
cc7356de-4165-317c-8ef9-1a33c9305434,en,default,simple,,"vel assumenda facilis omnis dicta","consequatur porro quisquam repudiandae facilis est quos odit at quaerat nisi sequi temporibus blanditiis rem praesentium illo numquam officiis optio deleniti et rerum eius quisquam saepe voluptatem impedit odit quisquam error velit ab sint id reprehenderit corporis error dolor eos et necessitatibus quae excepturi nobis quis non mollitia ea explicabo","consequatur exercitationem aut perferendis provident reiciendis maxime placeat voluptas sed voluptates totam libero eos doloribus animi ea deleniti praesentium possimus voluptatem voluptas accusamus qui consectetur",1,1,,,,,,,1.23,Clothes,14,,,,,veniam-dolorem-quaerat-voluptates-dolores-accusamus-sit,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
b7a9a428-0f0e-3371-ac07-b9a82ce1f0b2,en,default,simple,,"ut inventore qui beatae qui","aliquam quam est reprehenderit qui molestiae error quo consectetur nam consequatur molestias corrupti nisi aliquam velit non perspiciatis a et consequatur dignissimos totam tempore velit aut maiores autem inventore beatae nesciunt architecto sit et nesciunt exercitationem rem consequatur consequuntur itaque deleniti laboriosam voluptas voluptatem recusandae quaerat corrupti odit maxime magni","consequatur sapiente est reiciendis sequi assumenda atque aperiam suscipit sapiente magni unde dolorem eius repellendus dolorum dolorum ipsam ut sit dicta excepturi voluptas voluptate ex",1,1,,,,,,,1.23,Clothes,14,,,,,totam-aperiam-qui-ratione,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
9033280d-afe6-37c7-abe0-c8ec31455745,en,default,simple,,"a corporis recusandae delectus quisquam","soluta eos praesentium aut ea voluptas similique provident est est dolores suscipit quia dolorum nemo dicta et sit ipsa esse maiores quasi non minima dolorum sequi molestias odio nam enim corrupti et quia illum quis consequatur molestiae occaecati explicabo voluptatem similique quisquam quos non et similique soluta explicabo consequatur et","quasi excepturi quasi quia ea aut sequi voluptas vitae eaque inventore sunt est enim dolores consequatur omnis quia ut saepe in sint autem sunt quibusdam",1,1,,,,,,,1.23,Clothes,14,,,,,molestiae-itaque-illum-architecto,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
a9abfd99-a39e-36c8-929e-b210f39f868d,en,default,simple,,"accusamus enim enim et expedita","recusandae aut aliquam quisquam voluptatem quidem rerum ipsum dolore sit magnam illo sit natus maxime eum expedita pariatur qui magnam sit eveniet perferendis est quae aspernatur magni id eveniet culpa vero dolorum laboriosam ratione porro voluptatibus et ratione tempora nisi incidunt numquam fugiat cum fugit iusto odio officiis odio a","quisquam omnis recusandae provident aut voluptatem fuga ut quia vitae architecto dolorem repellat omnis id inventore id aperiam tempora distinctio voluptas aliquam odit optio et",1,1,,,,,,,1.23,Clothes,14,,,,,exercitationem-quidem-voluptas-voluptas-voluptatem,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
a9ffdfc1-ff99-38c8-81d5-c82a8ff20c7a,en,default,simple,,"incidunt debitis quia harum qui","consequuntur et pariatur vel modi molestiae ut excepturi ut accusamus asperiores aut aspernatur sed sit omnis sed voluptatem nisi sed perspiciatis ipsam ut dolores quas voluptatum esse qui et ipsa libero id perferendis illum minima laborum aut occaecati molestias mollitia dolor qui minus mollitia placeat perferendis sit occaecati est laudantium","temporibus voluptatem eos qui quidem libero dolores rerum est modi eum doloribus aut ut vel accusamus quia in enim repudiandae est adipisci mollitia tenetur consequatur",1,1,,,,,,,1.23,Clothes,14,,,,,qui-eaque-porro-similique-dolores-natus-sed-totam,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
64d4318f-9148-3bef-87c1-6ca7cb40e52a,en,default,simple,,"culpa deleniti dolores quidem quo","vel ratione voluptas sed facilis eum cupiditate iste occaecati enim culpa animi iste rem quibusdam eveniet magni necessitatibus nam eum aut quaerat facilis consequatur unde perferendis dolore assumenda ab unde in rerum esse possimus sit libero similique maxime nobis possimus non ipsam ab voluptates sapiente eveniet rerum iure aut totam","minima rerum veritatis sunt natus odit id facilis fuga et quia aut et veniam sit reiciendis officiis totam aspernatur quisquam id et magni voluptates sint",1,1,,,,,,,1.23,Clothes,14,,,,,fugiat-et-et-vel-laboriosam-est-ea,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
83c3400e-defa-3690-b75f-100ac8806a93,en,default,simple,,"et voluptatem voluptatem inventore illo","illum voluptas accusantium molestiae et a alias maxime sapiente dolor in provident vel enim consequatur nobis deserunt ex itaque occaecati voluptatibus dignissimos nesciunt qui sit sit exercitationem est consectetur sit et neque molestiae dolores distinctio et corrupti dolore labore ut eum fugit unde iure laboriosam cupiditate sed ut pariatur ut","magnam laudantium sed ut ex sit voluptatem a ex dolores facere rem dolorem quo et minus mollitia aut odit pariatur pariatur harum corporis doloribus ea",1,1,,,,,,,1.23,Clothes,14,,,,,quas-consequatur-architecto-a-consequuntur-inventore-asperiores-dolorem,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
39e0a93a-9d96-3621-b59a-b7865a65efa6,en,default,simple,,"consequuntur dignissimos magni dolorem dolorum","vitae quisquam blanditiis sit eum voluptate dolorem libero libero et dicta saepe maiores voluptatibus veritatis sed in eligendi rerum consequatur doloremque et qui doloribus nihil fugit culpa harum aut consequatur qui ut minus est et vel repellat quia qui deserunt mollitia consequatur quas quam at nihil corporis sequi rerum nesciunt","dicta eum ullam voluptate illum doloribus reiciendis tempore quam dolore dolor fuga blanditiis ut modi repellendus voluptas consequatur quia magni fuga ea accusamus velit minus",1,1,,,,,,,1.23,Clothes,14,,,,,quibusdam-totam-quibusdam-fuga-veniam,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
7d77ad41-8c3c-3b76-a960-286a236f83cd,en,default,simple,,"perferendis optio occaecati nihil quidem","ipsa qui aperiam tempore iste dolorem quaerat reiciendis harum dignissimos quia nostrum aut vero aliquam quaerat sed omnis et error mollitia velit ullam est non quia molestiae suscipit eaque eligendi deleniti est ratione similique ipsam unde rem est rerum est dolorum quo accusamus earum inventore asperiores inventore voluptas quaerat cumque","eos laborum qui nisi omnis voluptate et sint accusamus et eligendi reiciendis sequi vel illum molestiae est cumque sunt et officiis temporibus explicabo tenetur voluptate",1,1,,,,,,,1.23,Clothes,14,,,,,rerum-placeat-sed-ipsa-dolorum-autem,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
9c894a7a-e644-31b9-85c1-61c42e9801fa,en,default,simple,,"voluptas minima expedita voluptas sequi","eligendi veniam rerum qui itaque magnam occaecati laboriosam cum vel tenetur alias quis iure tenetur deleniti ex nisi dignissimos aut expedita illo praesentium accusantium nobis magnam nemo sequi quis numquam eveniet molestiae laboriosam enim accusantium eveniet inventore odio quis aut quae in dolorem officia laudantium ut nihil eum mollitia deleniti","voluptatem eos explicabo dolor error voluptatum dolor voluptatum molestiae aspernatur eligendi blanditiis aut architecto voluptas sit autem voluptatem enim consequatur placeat quis iure quaerat non",1,1,,,,,,,1.23,Clothes,14,,,,,consequuntur-praesentium-temporibus-in-voluptatibus-molestiae-quibusdam-aspernatur,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
3c16d7f4-ee3a-303b-b7c8-cb2fbd994fc9,en,default,simple,,"mollitia sit autem aspernatur deserunt","facilis maiores laudantium officia est iusto at fuga quam a ullam fuga ullam ipsam rem neque est iste harum autem distinctio voluptas quos quaerat harum cum quisquam alias eum numquam vel ea tempora id qui et illo nemo veritatis atque minima tempore ducimus qui reiciendis et voluptatem et inventore placeat","quia laboriosam explicabo et est enim id ut esse vel quasi necessitatibus accusantium et officiis provident impedit impedit et sint dicta animi repellendus incidunt in",1,1,,,,,,,1.23,Clothes,14,,,,,modi-dolorem-iusto-nesciunt-rerum-ratione-necessitatibus-fuga,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
d51e24a7-be6f-3b9b-8ac4-14b0ad83c62f,en,default,simple,,"saepe incidunt maxime dolor ut","laudantium perferendis nesciunt eum ut natus omnis ut excepturi voluptatem ducimus doloribus quo aut veritatis soluta et et nostrum dolores molestiae voluptas quia sit dolorum qui dolor occaecati ad unde iusto delectus occaecati doloribus quia qui saepe qui voluptate fugit asperiores similique sit amet ipsam dolorem est exercitationem debitis ut","debitis eligendi est voluptatibus nihil esse dolore non pariatur est quaerat consectetur excepturi eligendi repellendus non omnis porro est deleniti ad nisi accusantium nostrum architecto",1,1,,,,,,,1.23,Clothes,14,,,,,dolor-assumenda-alias-tenetur-voluptatem-sint-nihil-quos,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
77f07695-b2d0-3303-84b5-fc73f5b0c665,en,default,simple,,"aliquam et itaque sed perferendis","in ipsa nobis sed qui id ut hic nisi voluptatem est impedit quam et et iste dolor quam quidem est consequatur atque reprehenderit eos tenetur fugiat dolores quia in minus occaecati quam ex sed aspernatur ex laborum exercitationem sequi aut quisquam asperiores nesciunt minus vero rerum blanditiis velit voluptatibus laudantium","deserunt labore aut voluptatum ipsam laudantium quia aut illum ratione vitae adipisci rerum et consequuntur sit non saepe odio similique hic consequatur officiis ut rerum",1,1,,,,,,,1.23,Clothes,14,,,,,et-mollitia-tempora-molestiae-vel-omnis-corrupti,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
1a08ab5e-3227-35e2-97f8-0eb1f219d50a,en,default,simple,,"et quis est earum qui","maiores nemo ad cumque dolor corporis eaque et aliquam omnis sed et nihil suscipit voluptates aspernatur est qui est quod maiores inventore voluptas ipsum asperiores provident assumenda dolorum doloribus at consectetur qui nihil molestiae voluptates illo consequatur voluptas provident tenetur vel eum et hic dolorem eum est aut consectetur et","mollitia aperiam ut dolores deserunt rerum voluptatibus quo ipsum molestiae odio consectetur assumenda assumenda ea asperiores incidunt enim totam quos at sint ullam sint atque",1,1,,,,,,,1.23,Clothes,14,,,,,quod-eius-et-tenetur-ab-et-est,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
a2e65235-6b27-32bb-b170-4cc8bcaeed79,en,default,simple,,"aut tempora sit dolorum sed","non unde error dolorem doloremque dolorem tempore velit repellat sit voluptates quos itaque nam adipisci veritatis incidunt maiores vel qui facilis incidunt non quam sapiente illo ipsa vel sit est earum qui corrupti rem in eaque debitis voluptatibus vitae magni aut omnis doloremque magni dolor voluptas ratione et nihil enim","a et atque cupiditate itaque minima aut possimus ut dignissimos neque qui sed tempora officia officiis unde facere explicabo id veniam reprehenderit cumque cumque non",1,1,,,,,,,1.23,Clothes,14,,,,,aliquam-nostrum-reprehenderit-accusantium-dolore-ea-voluptatibus-incidunt,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
979dc60a-8424-3d38-8d89-06999e05ff74,en,default,simple,,"ut optio omnis cumque occaecati","ipsam dolor eius eveniet et quasi fuga quis ut repudiandae dolor nam voluptatem ipsam sed ut quia perferendis qui unde est facilis laudantium sed temporibus deleniti totam et ipsum excepturi ut qui omnis officiis quas dicta nulla inventore est est sit vel animi non itaque at facilis et quas fuga","ea dolore repellat qui quia sit excepturi molestiae quaerat saepe voluptatum est pariatur aut corrupti reprehenderit vero voluptas et ullam temporibus est et repellat ipsum",1,1,,,,,,,1.23,Clothes,14,,,,,repudiandae-quia-et-ipsa-ratione-earum-provident,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
d2a048b8-3929-3359-ab82-0ea14b54d22f,en,default,simple,,"nisi magnam sed quasi excepturi","accusantium quibusdam nostrum in nihil sit in voluptas qui exercitationem aut quis fugit eum cum sunt deleniti ut perferendis et ducimus consequatur sunt incidunt consequatur sint nihil nihil modi totam ut ad quis qui et vel corrupti praesentium et sunt consequuntur aliquid fugit quo error non qui dolorum est provident","sit fuga totam sequi sit consequatur cum qui esse necessitatibus sint odio omnis corrupti et non nam incidunt officiis recusandae ut fugit quidem et eum",1,1,,,,,,,1.23,Clothes,14,,,,,vel-cumque-explicabo-perspiciatis-illo-qui,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
88f6e525-715b-3047-820d-0d3953c15d8e,en,default,simple,,"officiis incidunt in aut ut","necessitatibus nisi sed aut est iusto doloribus saepe et illo assumenda repellendus numquam vel itaque tempore nostrum soluta quis quis omnis quia et at ut omnis nihil qui vero mollitia aliquam qui et sunt saepe aut soluta ut nihil blanditiis magnam dolor perspiciatis tempore omnis recusandae facilis debitis quasi est","ipsa deleniti voluptas eos in et dignissimos velit voluptatem consectetur aut at magnam enim velit beatae temporibus odio error quisquam eum autem aperiam sit deserunt",1,1,,,,,,,1.23,Clothes,14,,,,,saepe-voluptas-minima-sint,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
391ecbc1-a766-3161-bac9-1deb9e6926ec,en,default,simple,,"est voluptatem quaerat reiciendis sit","beatae aut et corrupti repellendus soluta ad atque iure aperiam velit quod perspiciatis sequi dolorem voluptatem et incidunt hic mollitia dolore alias ipsam saepe quibusdam placeat ullam libero rerum aut non saepe nihil quos est error provident qui qui dolores nihil dolore iure quam aliquam facere recusandae suscipit rem quidem","ea sed ratione omnis quia tenetur qui explicabo assumenda iusto qui occaecati voluptate debitis animi doloribus dolor sed dolorem perferendis qui commodi et est perspiciatis",1,1,,,,,,,1.23,Clothes,14,,,,,dignissimos-aspernatur-molestiae-repellat-suscipit-recusandae-atque-voluptas,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
29cfb63b-07f8-3964-9eda-1e8e5d8b73c5,en,default,simple,,"consequuntur repellendus quo nobis saepe","et omnis cumque aut tempora perferendis quaerat atque placeat rerum iste fugiat voluptas labore et dolores porro enim et sed qui delectus magnam odit architecto culpa amet id quis quia possimus nemo aut iusto blanditiis magni molestias rerum in suscipit aliquid error quae porro accusamus dolorem ea quas unde at","minima recusandae velit voluptatem molestiae voluptatibus beatae ut et sapiente autem omnis quis sit qui provident voluptatem eius et esse iste est in praesentium pariatur",1,1,,,,,,,1.23,Clothes,14,,,,,sint-qui-mollitia-perferendis,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
cc66e7f2-1e93-395c-aa31-9c0f2ca170c0,en,default,simple,,"adipisci et fugiat qui facere","dolorem quam veritatis nesciunt voluptatem reprehenderit harum quibusdam aut ea velit blanditiis cum natus aspernatur maxime recusandae ex id ab molestiae et sit dignissimos ut exercitationem reprehenderit mollitia vel alias nulla laborum fugit ea dolores veniam in accusamus explicabo qui autem totam molestiae esse dolore repellendus sunt fugit sunt ea","quisquam eos non autem ab quibusdam natus quisquam doloremque molestiae et ut excepturi quia voluptatem perspiciatis laudantium qui totam distinctio labore culpa consequatur corporis aut",1,1,,,,,,,1.23,Clothes,14,,,,,iure-ex-enim-iusto-dolores-ipsum-fuga-nobis-mollitia,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
cbb12d97-e6fa-35c6-b573-b33d0585fad1,en,default,simple,,"quia architecto culpa eveniet similique","quo id at ea rem placeat explicabo saepe eum qui quibusdam tenetur velit nesciunt fuga libero recusandae pariatur quidem explicabo sequi quaerat illo ratione sed voluptates asperiores eos voluptate vel sapiente distinctio harum sint id et quia aspernatur rerum ad sed omnis occaecati culpa est id nesciunt ut in sunt","facilis voluptatum deleniti sit odio dolores sint dolore minima possimus harum sunt vero culpa non odit sit qui omnis accusantium ex consequatur aliquam illo atque",1,1,,,,,,,1.23,Clothes,14,,,,,quasi-ut-est-et-ad-voluptatem-maiores-dicta-quasi,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
9b1b1464-953c-3629-9a27-9a8a45e2e82f,en,default,simple,,"qui molestiae cupiditate iusto delectus","ipsa dolores nulla atque aut inventore nostrum omnis animi enim iure vitae ipsa incidunt voluptas dolore nemo magni laudantium aspernatur ipsa vel qui voluptatibus minima velit accusamus amet qui deleniti sequi ex dolorem eos fuga maiores ut quo et sint consequatur dolores qui amet velit nostrum rerum quia reprehenderit deserunt","eos cum at ipsam reprehenderit veniam ipsa dolor perferendis et voluptas et labore dolorum pariatur et dolores porro similique accusamus incidunt mollitia et est impedit",1,1,,,,,,,1.23,Clothes,14,,,,,asperiores-voluptas-qui-quia-est,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
89c3f06b-535d-334f-b563-1ec2841440d7,en,default,simple,,"velit harum blanditiis eum sint","consequatur et perspiciatis et ut provident quidem aut officia et minima cupiditate alias soluta excepturi vitae maxime voluptas nisi dolorem eveniet mollitia aut earum non et velit id provident consequatur quas dolores in commodi eum odit sit provident corporis consequatur consequatur voluptas qui et rem porro sed fugit animi dolores","est laudantium aut minima unde voluptas quidem voluptates natus ullam aut qui necessitatibus commodi explicabo ea aliquid voluptas atque expedita aut quis ea blanditiis quo",1,1,,,,,,,1.23,Clothes,14,,,,,sint-et-nesciunt-reiciendis-quis-ea-non,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
678bf7fe-4015-3616-920f-d6d60be7cbd3,en,default,simple,,"iure et soluta ratione rerum","aliquid voluptatem eum voluptatum esse eos eius eligendi consequatur et doloribus et optio molestias id dolore et atque dolor vero qui fugiat impedit et maiores iure repellendus officiis voluptate et repudiandae eveniet nostrum harum nisi in et fugit officia voluptatem in aut velit corporis mollitia sit totam harum iure qui","perferendis quod aspernatur accusamus molestiae aut soluta modi commodi ipsam commodi fugiat omnis ad quaerat quidem repudiandae nihil ad dicta eum enim reprehenderit in unde",1,1,,,,,,,1.23,Clothes,14,,,,,officiis-nesciunt-sint-ipsa-voluptas,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
5064847f-644c-3898-a762-e2e08119311d,en,default,simple,,"natus odio inventore omnis nemo","in repudiandae ut repudiandae quia officia et voluptatum et molestiae dolores at voluptatem facere et fugiat soluta dolore ipsa quibusdam numquam suscipit amet quo natus nostrum aut sint repudiandae reiciendis ut repudiandae fuga nemo necessitatibus qui eveniet atque possimus et et rerum provident exercitationem aliquid occaecati vero et eveniet omnis","quia ut quis nemo mollitia et occaecati eum quisquam consectetur veritatis et quisquam voluptas ullam dolorem quo quas consequuntur quibusdam adipisci veniam eveniet molestias ut",1,1,,,,,,,1.23,Clothes,14,,,,,aspernatur-vero-sequi-ex-molestias,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
312c2fff-39d6-3795-90e2-6d6290e67987,en,default,simple,,"culpa dolore dolorem non vel","error veritatis aspernatur illo odit sit quo quaerat eum consequatur et rerum vero quo debitis debitis magnam at ex vel quisquam et animi exercitationem sit pariatur ab sed sint maiores est quis voluptatem adipisci quasi distinctio quia odit non omnis libero temporibus fugit officia totam omnis occaecati dolorem nulla vel","minima dolores quod et voluptas similique aperiam nihil fugit et veritatis dolorem expedita sed earum autem unde aperiam et deserunt qui est pariatur rem repudiandae",1,1,,,,,,,1.23,Clothes,14,,,,,culpa-eveniet-assumenda-nihil-possimus-quos,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
514e0bca-2796-3f30-84ba-deb87cc2b43b,en,default,simple,,"repudiandae sit dolores sunt occaecati","laboriosam repellat consectetur in assumenda id dolores nostrum eum natus et quis illum tempora animi eos non eius tempore rem deserunt aut voluptates aut tempora sed fuga nisi autem tenetur at optio id ea eveniet quae illo mollitia est quaerat illo placeat rerum qui eos dolore quod pariatur vitae et","quaerat quasi est et accusamus sapiente harum cupiditate id nemo numquam hic et deleniti fuga qui asperiores quidem eligendi itaque earum dolorum quod voluptatem eos",1,1,,,,,,,1.23,Clothes,14,,,,,mollitia-vero-quia-ut-sint,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
74d8eead-b549-39c5-80a8-41b779431de1,en,default,simple,,"similique rerum non exercitationem laudantium","eius quisquam nihil deserunt libero qui autem nulla amet ducimus natus sunt sed alias sit qui sequi omnis expedita est molestias dolore ipsam est consequatur quia illo ipsa dolorum eum voluptatem fugiat porro est earum ut qui ipsum omnis explicabo animi ipsam magni et repellendus voluptatum doloremque commodi sed voluptatem","sit est nesciunt vero ipsum beatae rerum praesentium at autem natus laboriosam corrupti aut nam voluptas maiores voluptas eaque impedit voluptatibus amet qui animi aspernatur",1,1,,,,,,,1.23,Clothes,14,,,,,aut-repudiandae-nihil-quo-ut-laboriosam-autem-aut,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
19fabbb3-e3fc-3f65-95da-5d96110250f0,en,default,simple,,"omnis unde quas dolorum quos","ut ut enim non nam velit ipsum aut quia similique officiis quibusdam rerum aut quis est est consectetur enim eos sunt sed optio ab ut consectetur et voluptatem tempora et eaque officia repellat ipsum a debitis velit ut ut et dolor fugiat eaque eligendi quia aut quia cum itaque vel","et voluptatem magni quia accusamus quas porro sit beatae et maiores unde iste deleniti magni aut velit cumque est soluta provident quidem laborum ea doloremque",1,1,,,,,,,1.23,Clothes,14,,,,,tempora-assumenda-asperiores-ut-deserunt-labore-qui,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
e2fd8b14-ba57-33df-9e1e-3fe6011067f7,en,default,simple,,"officia tempore aspernatur est voluptatibus","quidem veritatis ad nihil facilis nemo eum cum labore necessitatibus alias itaque totam error consequatur labore et vel eos animi illum ut molestias sint nulla minus maiores molestiae neque exercitationem similique eveniet sit ut enim id fuga nemo tempora qui iste dolores nihil consequatur enim quis nulla ab beatae labore","quia dolorem vero sapiente ducimus est deserunt soluta ullam amet totam recusandae modi veniam optio molestiae sed molestias ullam velit voluptate sunt quam non quidem",1,1,,,,,,,1.23,Clothes,14,,,,,corporis-debitis-sunt-qui-officiis-qui-nam,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
075c7aa2-f12a-3304-9725-c89109fbe845,en,default,simple,,"quia non optio distinctio deleniti","officia ut atque mollitia commodi quae molestiae laborum illum quia saepe officia qui sapiente voluptatibus reiciendis inventore reprehenderit quod et velit dignissimos quod voluptatibus deleniti sunt voluptas soluta ad voluptas modi ipsa qui reiciendis qui ea officia sint beatae iste nemo qui accusantium excepturi beatae eum iure magni et et","vel adipisci qui officia repellendus ipsam omnis consequatur illo corrupti eos error dolores totam illo sed quis deleniti laborum nisi numquam excepturi necessitatibus nam aliquid",1,1,,,,,,,1.23,Clothes,14,,,,,ut-sed-distinctio-enim-rerum-rerum,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
9c549d67-0c3c-38ff-877a-a90e165fa16f,en,default,simple,,"amet quis aut fugiat quo","magnam iure quis nihil quos consequatur eos similique eligendi officiis eligendi sint qui error doloribus sed at nesciunt unde quisquam ad earum qui quae perferendis harum doloremque repellat reiciendis sed non quis vitae nisi est ratione officia accusamus consequuntur quia eos non in qui doloremque et quasi deserunt atque provident","rerum odio et quas recusandae facilis aliquam est explicabo recusandae deserunt doloremque ut quaerat placeat soluta et qui rerum asperiores veritatis excepturi ex aut quia",1,1,,,,,,,1.23,Clothes,14,,,,,rerum-enim-quas-in-quis-cumque-cupiditate,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
99214225-fc41-36ee-9aae-93c3669e2cc5,en,default,simple,,"architecto culpa deserunt enim consequatur","nesciunt deserunt amet fugiat sint maxime natus molestias occaecati modi quo tempora iure ipsa maiores dolores aut autem blanditiis et eius quae sint praesentium cumque a amet delectus impedit corrupti distinctio et dignissimos et beatae nihil explicabo optio aliquid aut suscipit velit nobis omnis repudiandae quas magni quis veritatis neque","corrupti impedit libero ipsum quo qui quae aut velit nihil quo quis sequi magni fugiat voluptas quas fugiat consequatur quo libero magnam et nisi et",1,1,,,,,,,1.23,Clothes,14,,,,,non-consectetur-illo-velit-facilis-dolores-iusto,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
dd3361fc-d4b1-3129-8501-260413792f34,en,default,simple,,"sunt quam explicabo nulla est","explicabo eius qui deserunt necessitatibus tempore exercitationem aut asperiores aut praesentium officiis qui incidunt provident quia qui tenetur voluptatem omnis dolorem id et reiciendis sed eos quae labore assumenda veritatis aut quis laboriosam sapiente ullam quia aut cum rem sunt deserunt et quia veritatis expedita omnis alias est quis id","autem rerum voluptatibus a qui dolores nihil minus praesentium in nulla rerum in nam tempora pariatur voluptatem accusantium similique quasi molestiae culpa quam laborum qui",1,1,,,,,,,1.23,Clothes,14,,,,,suscipit-vel-tempora-expedita-consequatur-amet-molestiae,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
6d970fd2-df52-3c87-a7de-1a141b100958,en,default,simple,,"quam dicta modi esse labore","neque eos reprehenderit non dolorem quia error cumque optio rem alias aut mollitia eaque praesentium recusandae voluptas dolor porro ab enim est sint corrupti impedit qui illo qui eum voluptatum delectus libero sed in aut debitis assumenda quae voluptate mollitia error praesentium omnis occaecati incidunt quasi quo quidem rerum est","quibusdam dolores quisquam necessitatibus voluptatum adipisci deserunt ratione dolorem ducimus libero consectetur totam repudiandae quia magnam vel sunt iusto vitae maiores soluta odio quidem tempore",1,1,,,,,,,1.23,Clothes,14,,,,,vitae-ut-hic-et,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
a01f452e-c47d-367c-82df-12aa0f826530,en,default,simple,,"nihil numquam architecto hic iusto","ut quis voluptas blanditiis dolores magni deserunt cupiditate voluptatem enim sit architecto voluptas alias maxime consequatur animi earum reprehenderit est itaque vel et nulla eos unde dolorem ratione beatae consequatur in autem corporis vel illum facilis saepe voluptates nihil sequi fugiat sed natus dolore non vel delectus tempore esse quo","sequi molestiae voluptas omnis et consectetur neque tenetur ab sapiente cumque cum cupiditate sed quos itaque repellendus sint praesentium vel aut non nostrum provident error",1,1,,,,,,,1.23,Clothes,14,,,,,ipsam-id-quos-modi-id-quis-quod,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
